404204.313651122,40,2009.6,2068.4,2062.4,0,0,738604.551629787,0,0,0
404204.353650188,40,2011.8,2068,2062.8,0,0,738604.55163025,0,0,0
404204.393649254,40,2008.4,2069.4,2061.8,0,0,738604.551630713,0,0,0
404204.433648321,40,2008.8,2065.8,2068.6,0,0,738604.551631176,0,0,0
404204.473647387,40,2008.2,2067.4,2062.4,0,0,738604.551631639,0,0,0
404204.513646454,40,2009,2066.6,2065.6,0,0,738604.551632102,0,0,0
404204.55364552,40,2008,2065.4,2070.6,0,0,738604.551632565,0,0,0
404204.593644586,40,2010.4,2068.2,2066.2,0,0,738604.551633028,0,0,0
404204.633643653,40,2008.2,2069.6,2067.6,0,0,738604.551633491,0,0,0
404204.673642719,40,2009.4,2066.8,2062.2,0,0,738604.551633954,0,0,0
404204.713641786,40,2007.6,2064,2063.2,0,0,738604.551634417,0,0,0
404204.753640852,40,2008.8,2066.2,2059.2,0,0,738604.55163488,0,0,0
404204.793639918,40,2007.6,2072,2059.8,0,0,738604.551635343,0,0,0
404204.833638985,40,2007.2,2069.8,2070,0,0,738604.551635806,0,0,0
404204.873638051,40,2008.4,2075,2078,0,0,738604.551636269,0,0,0
404204.913637118,40,2008.4,2077.2,2096.8,0,0,738604.551636732,0,0,0
404204.953636184,40,2021,2085.4,2117.2,0,0,738604.551637195,0,0,0
404204.99363525,40,2022.8,2098.6,2151.8,0,0,738604.551637658,0,0,0
404205.033634317,40,2026.4,2117.2,2209.8,0,0,738604.55163812,0,0,0
404205.073633383,40,2038.8,2146.6,2295,0,0,738604.551638583,0,0,0
404205.11363245,40,2058.4,2187.8,2415.8,0,0,738604.551639046,0,0,0
404205.153631516,40,2072,2250,2575,0,0,738604.551639509,0,0,0
404205.193630582,40,2106.2,2333,2676.4,0,0,738604.551639972,0,0,0
404205.233629649,40,2138.6,2412.6,2686.2,0,0,738604.551640435,0,0,0
404205.273628715,40,2184.4,2465.8,2599.6,0,0,738604.551640898,0,0,0
404205.313627782,40,2217.4,2471.8,2492,0,0,738604.551641361,0,0,0
404205.353626848,40,2244.6,2448.8,2397,0,0,738604.551641824,0,0,0
404205.393625914,40,2257.4,2415.2,2327.4,0,0,738604.551642287,0,0,0
404205.433624981,40,2265.8,2380,2273.2,0,0,738604.55164275,0,0,0
404205.473624047,40,2260.8,2342.4,2233.8,0,0,738604.551643213,0,0,0
404205.513623114,40,2257.8,2312.6,2198,0,0,738604.551643676,0,0,0
404205.55362218,40,2248.4,2285.2,2176.8,0,0,738604.551644139,0,0,0
404205.593621246,40,2241.2,2266,2160.6,0,0,738604.551644602,0,0,0
404205.633620313,40,2242,2271.4,2165.8,0,0,738604.551645065,0,0,0
404205.673619379,40,2243.8,2274.4,2170.6,0,0,738604.551645528,0,0,0
404205.713618446,40,2247.2,2287.4,2176.8,0,0,738604.551645991,0,0,0
404205.753617512,40,2248.4,2294,2182.2,0,0,738604.551646454,0,0,0
404205.793616578,40,2254,2300,2194.4,0,0,738604.551646917,0,0,0
404205.833615645,40,2257.8,2315.4,2202.6,0,0,738604.55164738,0,0,0
404205.873614711,40,2269.2,2345,2228.4,0,0,738604.551647843,0,0,0
404205.913613778,40,2272,2386,2279.6,0,0,738604.551648305,0,0,0
404205.953612844,40,2256.2,2435,2351.4,0,0,738604.551648768,0,0,0
404205.99361191,40,2226.8,2476.4,2467.6,0,0,738604.551649231,0,0,0
404206.033610977,40,2179,2470.8,2628,0,0,738604.551649694,0,0,0
404206.073610043,40,2123.2,2392.4,2750.2,0,0,738604.551650157,0,0,0
404206.11360911,40,2077.6,2281.4,2661.2,0,0,738604.55165062,0,0,0
404206.153608176,40,2054,2193.4,2467.2,0,0,738604.551651083,0,0,0
404206.193607242,40,2035,2155.6,2324,0,0,738604.551651546,0,0,0
404206.233606309,40,2032.6,2125.8,2246.6,0,0,738604.551652009,0,0,0
404206.273605375,40,2032.8,2131.2,2250.4,0,0,738604.551652472,0,0,0
404206.313604442,40,2042,2159.4,2339.2,0,0,738604.551652935,0,0,0
404206.353603508,40,2057,2215,2493.4,0,0,738604.551653398,0,0,0
404206.393602574,40,2083.6,2298.8,2667,0,0,738604.551653861,0,0,0
404206.433601641,40,2131.6,2399.2,2725.8,0,0,738604.551654324,0,0,0
404206.473600707,40,2182.6,2477.2,2626.4,0,0,738604.551654787,0,0,0
404206.513599774,40,2227,2485.8,2477.6,0,0,738604.55165525,0,0,0
404206.55359884,40,2256.2,2437.2,2350.6,0,0,738604.551655713,0,0,0
404206.593597906,40,2266.8,2377,2266.8,0,0,738604.551656176,0,0,0
404206.633596973,40,2262.2,2324.2,2210.4,0,0,738604.551656639,0,0,0
404206.673596039,40,2246.6,2292,2178,0,0,738604.551657101,0,0,0
404206.713595106,40,2239.8,2266.6,2159.6,0,0,738604.551657564,0,0,0
404206.753594172,40,2237.2,2260.8,2161.6,0,0,738604.551658027,0,0,0
404206.793593238,40,2245.2,2281,2172.4,0,0,738604.55165849,0,0,0
404206.833592305,40,2250.2,2299.8,2191.2,0,0,738604.551658953,0,0,0
404206.873591371,40,2262.2,2329.6,2216.2,0,0,738604.551659416,0,0,0
404206.913590438,40,2264.2,2375.8,2266.2,0,0,738604.551659879,0,0,0
404206.953589504,40,2259.8,2443.2,2349.4,0,0,738604.551660342,0,0,0
404206.993588571,40,2230.4,2481.6,2481.6,0,0,738604.551660805,0,0,0
404207.033587637,40,2175.4,2472.4,2663,0,0,738604.551661268,0,0,0
404207.073586703,40,2120,2379.2,2747.8,0,0,738604.551661731,0,0,0
404207.11358577,40,2078.8,2269.2,2642.4,0,0,738604.551662194,0,0,0
404207.153584836,40,2052,2198.2,2469.4,0,0,738604.551662657,0,0,0
404207.193583902,40,2041,2155.6,2334.8,0,0,738604.55166312,0,0,0
404207.233582969,40,2035.4,2140.2,2285.4,0,0,738604.551663583,0,0,0
404207.273582035,40,2041.8,2152.6,2306.4,0,0,738604.551664046,0,0,0
404207.313581102,40,2049.8,2197,2436.6,0,0,738604.551664509,0,0,0
404207.353580168,40,2079.8,2262,2596.6,0,0,738604.551664972,0,0,0
404207.393579234,40,2107.4,2357.2,2720.6,0,0,738604.551665435,0,0,0
404207.433578301,40,2151.2,2436.8,2700.6,0,0,738604.551665898,0,0,0
404207.473577367,40,2200,2487.4,2577.6,0,0,738604.551666361,0,0,0
404207.513576434,40,2238.8,2476,2438.2,0,0,738604.551666823,0,0,0
404207.5535755,40,2263.4,2429.6,2336.2,0,0,738604.551667286,0,0,0
404207.593574566,40,2269.6,2376.8,2258,0,0,738604.551667749,0,0,0
404207.633573633,40,2259.2,2326,2213.8,0,0,738604.551668212,0,0,0
404207.673572699,40,2256.8,2294,2181.4,0,0,738604.551668675,0,0,0
404207.713571766,40,2242.4,2272.6,2168.4,0,0,738604.551669138,0,0,0
404207.753570832,40,2243.6,2267.6,2166,0,0,738604.551669601,0,0,0
404207.793569898,40,2248,2279.2,2172.4,0,0,738604.551670064,0,0,0
404207.833568965,40,2252.4,2293,2182,0,0,738604.551670527,0,0,0
404207.873568031,40,2253.2,2312.2,2198,0,0,738604.55167099,0,0,0
404207.913567098,40,2266,2343.6,2230.4,0,0,738604.551671453,0,0,0
404207.953566164,40,2265.2,2398.2,2290,0,0,738604.551671916,0,0,0
404207.99356523,40,2244.8,2458.6,2409.4,0,0,738604.551672379,0,0,0
404208.033564297,40,2198.2,2474.2,2566.2,0,0,738604.551672842,0,0,0
404208.073563363,40,2142.4,2410.8,2699.6,0,0,738604.551673305,0,0,0
404208.11356243,40,2092,2305.2,2670.8,0,0,738604.551673768,0,0,0
404208.153561496,40,2059.6,2211.4,2506,0,0,738604.551674231,0,0,0
404208.193560563,40,2044.4,2163,2352,0,0,738604.551674694,0,0,0
404208.233559629,40,2029.2,2132.8,2261,0,0,738604.551675157,0,0,0
404208.273558695,40,2030,2118.6,2218.6,0,0,738604.55167562,0,0,0
404208.313557762,40,2031.4,2110.8,2206.6,0,0,738604.551676083,0,0,0
404208.353556828,40,2032.2,2127.2,2233.6,0,0,738604.551676546,0,0,0
404208.393555894,40,2045,2144.8,2309.2,0,0,738604.551677008,0,0,0
404208.433554961,40,2056.4,2201.6,2454.8,0,0,738604.551677471,0,0,0
404208.473554027,40,2079.8,2280,2629,0,0,738604.551677934,0,0,0
404208.513553094,40,2119.8,2384.4,2729.2,0,0,738604.551678397,0,0,0
404208.55355216,40,2169.6,2464.6,2656.8,0,0,738604.55167886,0,0,0
404208.593551226,40,2215.4,2478.2,2521.4,0,0,738604.551679323,0,0,0
404208.633550293,40,2243.8,2465.6,2405.8,0,0,738604.551679786,0,0,0
404208.673549359,40,2263.6,2417.8,2319.2,0,0,738604.551680249,0,0,0
404208.713548426,40,2270.6,2377.8,2259.2,0,0,738604.551680712,0,0,0
404208.753547492,40,2263,2333.4,2216,0,0,738604.551681175,0,0,0
404208.793546558,40,2256.8,2307.8,2196.6,0,0,738604.551681638,0,0,0
404208.833545625,40,2250,2290,2184,0,0,738604.551682101,0,0,0
404208.873544691,40,2254.2,2295.2,2181.8,0,0,738604.551682564,0,0,0
404208.913543758,40,2257.6,2308.8,2197.2,0,0,738604.551683027,0,0,0
404208.953542824,40,2263.6,2348.4,2231,0,0,738604.55168349,0,0,0
404208.99354189,40,2269.2,2401,2293.4,0,0,738604.551683953,0,0,0
404209.033540957,40,2246.4,2457.6,2388.2,0,0,738604.551684416,0,0,0
404209.073540023,40,2208.8,2481.4,2542.2,0,0,738604.551684879,0,0,0
404209.11353909,40,2152.4,2436.8,2689.8,0,0,738604.551685342,0,0,0
404209.153538156,40,2097.4,2330.6,2734,0,0,738604.551685805,0,0,0
404209.193537223,40,2063.6,2226,2563,0,0,738604.551686267,0,0,0
404209.233536289,40,2039.8,2152.6,2355.6,0,0,738604.55168673,0,0,0
404209.273535355,40,2025.6,2115.4,2232,0,0,738604.551687193,0,0,0
404209.313534422,40,2024.8,2102,2156.8,0,0,738604.551687656,0,0,0
404209.353533488,40,2022.4,2090.8,2123.2,0,0,738604.551688119,0,0,0
404209.393532554,40,2016,2083.4,2109.4,0,0,738604.551688582,0,0,0
404209.433531621,40,2018.4,2081.4,2106.4,0,0,738604.551689045,0,0,0
404209.473530687,40,2016.2,2084.6,2103.2,0,0,738604.551689508,0,0,0
404209.513529754,40,2016,2081.4,2107.2,0,0,738604.551689971,0,0,0
404209.55352882,40,2015.8,2081.6,2105.8,0,0,738604.551690434,0,0,0
404209.593527886,40,2018.4,2082.8,2099,0,0,738604.551690897,0,0,0
404209.633526953,40,2015,2082.6,2100.4,0,0,738604.55169136,0,0,0
404209.673526019,40,2014.6,2078.6,2098.8,0,0,738604.551691823,0,0,0
404209.713525086,40,2012.4,2077.8,2099.4,0,0,738604.551692286,0,0,0
404209.753524152,40,2015.4,2078.8,2098,0,0,738604.551692749,0,0,0
404209.793523218,40,2018.2,2078.8,2103.6,0,0,738604.551693212,0,0,0
404209.833522285,40,2012.4,2084.6,2111.8,0,0,738604.551693675,0,0,0
