162827.512,40.0,2169.6,2468.2,2661.0
162827.552,40.0,2113.2,2363.4,2743.6
162827.592,40.0,2073.2,2259.8,2616.2
162827.632,40.0,2050.0,2184.4,2444.2
162827.672,40.0,2044.8,2172.6,2384.2
162827.712,40.0,2061.0,2197.8,2428.4
162827.752,40.0,2072.0,2244.2,2556.4
162827.792,40.0,2103.2,2338.0,2719.6
162827.832,40.0,2147.4,2447.2,2742.2
162827.872,40.0,2210.4,2500.0,2565.4
162827.912,40.0,2249.4,2458.2,2378.8
162827.952,40.0,2262.8,2383.2,2270.2
162827.992,40.0,2259.6,2323.6,2207.0
162828.032,40.0,2246.0,2278.4,2171.8
162828.072,40.0,2241.6,2275.0,2168.4
162828.112,40.0,2248.6,2298.2,2186.2
162828.152,40.0,2257.0,2337.8,2226.4
162828.192,40.0,2261.0,2410.6,2308.2
162828.232,40.0,2229.4,2485.8,2464.2
162828.272,40.0,2171.6,2480.8,2680.4
162828.312,40.0,2112.8,2374.0,2801.0
162828.352,40.0,2068.4,2254.8,2659.8
162828.392,40.0,2046.4,2181.6,2456.8
162828.432,40.0,2042.0,2166.8,2390.6
162828.472,40.0,2051.8,2191.0,2425.6
162828.512,40.0,2068.0,2243.8,2545.6
162828.552,40.0,2099.4,2335.2,2731.2
162828.592,40.0,2141.4,2449.6,2781.0
162828.632,40.0,2197.0,2505.2,2619.0
162828.672,40.0,2240.2,2477.2,2417.4
162828.712,40.0,2268.2,2405.2,2285.2
162828.752,40.0,2265.6,2329.0,2205.2
162828.792,40.0,2249.2,2283.6,2174.0
162828.832,40.0,2236.0,2262.2,2167.6
162828.872,40.0,2244.2,2292.0,2183.8
162828.912,40.0,2268.2,2342.8,2221.0
162828.952,40.0,2266.8,2404.4,2296.2
162828.992,40.0,2246.8,2483.0,2433.2
162829.032,40.0,2188.0,2494.0,2630.6
162829.072,40.0,2133.2,2410.2,2767.0
162829.112,40.0,2085.8,2302.0,2694.4
162829.152,40.0,2059.0,2216.0,2513.8
162829.192,40.0,2047.0,2170.6,2383.4
162829.232,40.0,2050.8,2176.8,2389.4
162829.272,40.0,2065.4,2222.8,2502.4
162829.312,40.0,2083.2,2286.6,2657.8
162829.352,40.0,2122.4,2396.0,2762.6
162829.392,40.0,2174.2,2485.6,2671.2
162829.432,40.0,2229.0,2495.8,2487.8
162829.472,40.0,2267.0,2442.0,2339.0
162829.512,40.0,2267.6,2364.6,2245.0
162829.552,40.0,2258.4,2309.6,2193.0
162829.592,40.0,2251.6,2291.8,2180.6
162829.632,40.0,2253.8,2307.2,2194.0
162829.672,40.0,2262.2,2339.4,2228.8
162829.712,40.0,2261.4,2397.2,2301.2
162829.752,40.0,2240.2,2476.4,2435.8
162829.792,40.0,2191.6,2486.8,2614.6
162829.832,40.0,2130.6,2404.8,2740.4
162829.872,40.0,2089.2,2294.2,2677.2
162829.912,40.0,2060.6,2216.4,2510.4
162829.952,40.0,2051.0,2182.6,2421.6
162829.992,40.0,2061.4,2206.4,2457.0
162830.032,40.0,2073.8,2247.6,2560.6
162830.072,40.0,2096.8,2318.4,2687.6
162830.112,40.0,2129.0,2406.2,2760.2
162830.152,40.0,2162.2,2476.8,2726.0
162830.192,40.0,2196.4,2510.4,2619.0
162830.232,40.0,2222.6,2509.8,2526.6
162830.272,40.0,2235.8,2493.2,2455.8
162830.312,40.0,2244.4,2483.6,2418.2
162830.352,40.0,2250.8,2467.0,2390.6
162830.392,40.0,2251.6,2468.0,2384.0
162830.432,40.0,2252.6,2463.6,2391.4
162830.472,40.0,2249.6,2463.2,2401.2
162830.512,40.0,2246.4,2463.8,2403.6
162830.552,40.0,2243.2,2455.8,2407.6
162830.592,40.0,2241.0,2461.0,2422.2
162830.632,40.0,2242.6,2471.2,2427.2
162830.672,40.0,2242.0,2480.2,2442.2
162830.712,40.0,2239.8,2488.0,2453.0
162830.752,40.0,2237.0,2491.0,2468.0
162830.792,40.0,2233.6,2498.2,2483.6
162830.832,40.0,2228.8,2496.8,2494.4
162830.872,40.0,2228.6,2510.0,2504.2
162830.912,40.0,2229.8,2505.2,2509.2
162830.952,40.0,2226.4,2507.4,2519.0
162830.992,40.0,2226.8,2507.8,2528.8
162831.032,40.0,2218.4,2501.4,2533.8
162831.072,40.0,2218.2,2498.4,2531.2
162831.112,40.0,2215.2,2491.8,2540.6
162831.152,40.0,2211.0,2494.2,2547.0
162831.192,40.0,2203.6,2489.0,2546.6
162831.232,40.0,2207.2,2485.8,2553.4
162831.272,40.0,2204.2,2484.6,2566.8
162831.312,40.0,2198.4,2489.6,2577.4
162831.352,40.0,2198.2,2494.0,2592.8
162831.392,40.0,2192.2,2488.4,2606.2
162831.432,40.0,2191.8,2494.2,2616.0
162831.472,40.0,2185.6,2494.4,2630.4
162831.512,40.0,2183.2,2492.4,2640.4
162831.552,40.0,2185.0,2496.2,2653.0
162831.592,40.0,2181.8,2488.6,2662.4
162831.632,40.0,2179.6,2489.0,2664.8
162831.672,40.0,2176.8,2485.6,2669.4
162831.712,40.0,2175.4,2481.4,2678.6
162831.752,40.0,2169.0,2475.2,2685.0
162831.792,40.0,2165.8,2469.8,2689.4
162831.832,40.0,2162.6,2461.8,2685.8
162831.872,40.0,2161.8,2461.2,2694.4
162831.912,40.0,2164.2,2456.0,2691.2
162831.952,40.0,2161.6,2453.6,2692.6
162831.992,40.0,2154.4,2448.8,2693.6
162832.032,40.0,2152.2,2443.6,2701.6
162832.072,40.0,2150.8,2441.6,2708.4
162832.112,40.0,2148.0,2438.6,2719.6
162832.152,40.0,2142.2,2432.4,2722.8
162832.192,40.0,2147.2,2433.0,2721.6
162832.232,40.0,2143.6,2428.0,2731.6
162832.272,40.0,2139.6,2421.6,2734.0
162832.312,40.0,2138.8,2415.4,2733.8
162832.352,40.0,2133.8,2412.0,2732.0
162832.392,40.0,2134.6,2409.8,2732.2
162832.432,40.0,2135.8,2404.0,2730.0
162832.472,40.0,2129.4,2399.4,2730.4
162832.512,40.0,2128.2,2397.2,2736.4
162832.552,40.0,2119.8,2394.6,2738.8
162832.592,40.0,2120.4,2387.6,2741.4
162832.632,40.0,2116.6,2378.8,2738.2
162832.672,40.0,2119.4,2380.8,2739.4
162832.712,40.0,2118.6,2375.4,2736.6
162832.752,40.0,2114.0,2370.6,2732.4
162832.792,40.0,2111.4,2359.6,2730.6
162832.832,40.0,2109.8,2355.0,2732.8
162832.872,40.0,2111.6,2355.2,2731.0
162832.912,40.0,2108.6,2352.4,2731.8
162832.952,40.0,2105.8,2339.8,2728.2
162832.992,40.0,2099.6,2333.6,2716.2
162833.032,40.0,2097.8,2317.0,2706.4
162833.072,40.0,2081.2,2283.8,2676.8
162833.112,40.0,2068.0,2247.2,2602.2
162833.152,40.0,2052.4,2201.6,2489.8
162833.192,40.0,2044.2,2161.0,2366.8
162833.232,40.0,2032.6,2132.2,2273.0
162833.272,40.0,2022.8,2111.6,2207.2
162833.312,40.0,2024.4,2101.2,2173.4
162833.352,40.0,2024.0,2101.0,2173.4
162833.392,40.0,2027.6,2113.4,2211.6
162833.432,40.0,2031.2,2137.8,2278.6
162833.472,40.0,2044.6,2161.6,2364.8
162833.512,40.0,2055.2,2194.6,2468.8
162833.552,40.0,2060.8,2227.4,2560.0
162833.592,40.0,2072.4,2259.2,2620.2
162833.632,40.0,2081.6,2276.2,2661.6
162833.672,40.0,2081.6,2279.2,2669.0
162833.712,40.0,2072.4,2261.4,2637.4
162833.752,40.0,2069.8,2249.6,2604.0
162833.792,40.0,2061.4,2234.8,2574.4
162833.832,40.0,2055.4,2205.4,2501.6
162833.872,40.0,2043.8,2171.0,2414.0
162833.912,40.0,2039.6,2143.4,2304.4
162833.952,40.0,2027.8,2120.6,2211.0
162833.992,40.0,2026.0,2098.8,2157.4
162834.032,40.0,2018.2,2092.2,2133.8
162834.072,40.0,2018.0,2100.6,2166.0
162834.112,40.0,2026.4,2118.8,2238.8
162834.152,40.0,2041.0,2153.0,2366.6
162834.192,40.0,2048.6,2211.8,2561.8
162834.232,40.0,2075.0,2277.0,2730.2
162834.272,40.0,2088.2,2327.0,2803.2
162834.312,40.0,2099.6,2343.8,2807.4
162834.352,40.0,2090.6,2319.8,2772.8
162834.392,40.0,2080.0,2290.4,2713.0
162834.432,40.0,2067.6,2263.6,2653.2
162834.472,40.0,2059.6,2220.4,2559.0
162834.512,40.0,2045.8,2178.4,2440.2
162834.552,40.0,2035.2,2146.0,2319.4
162834.592,40.0,2027.0,2111.0,2233.2
162834.632,40.0,2022.8,2111.2,2217.8
162834.672,40.0,2035.0,2131.8,2274.2
162834.712,40.0,2042.8,2165.2,2388.8
162834.752,40.0,2061.2,2221.8,2539.8
162834.792,40.0,2082.4,2290.0,2668.0
162834.832,40.0,2099.4,2333.6,2738.4
162834.872,40.0,2097.6,2338.4,2787.4
162834.912,40.0,2084.6,2317.6,2774.0
162834.952,40.0,2077.6,2287.0,2737.8
162834.992,40.0,2065.2,2246.4,2670.4
162835.032,40.0,2055.8,2210.2,2539.6
162835.072,40.0,2044.8,2165.2,2398.2
162835.112,40.0,2033.4,2137.2,2284.4
162835.152,40.0,2031.4,2118.2,2216.0
162835.192,40.0,2030.2,2115.0,2218.2
